,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
2342,72,Private,278547,9th,8,Never-married,Handlers-cleaners,Wife,Black,Female,10163,2949,33,France
2343,54,Private,98545,HS-grad,1,Divorced,Sales,Not-in-family,Other,Female,38842,1534,23,Yugoslavia
2344,58,Private,143814,Some-college,1,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,35748,2895,38,Philippines
2345,35,Federal-gov,18080,HS-grad,7,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,11590,2143,46,Thailand
2346,87,Private,112765,HS-grad,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,28999,1770,32,Germany
2347,59,Private,181952,Some-college,11,Never-married,Other-service,Unmarried,Black,Female,31057,1791,38,Vietnam
2348,32,Private,150907,Assoc-acdm,11,Never-married,Adm-clerical,Not-in-family,White,Female,23278,1204,32,Germany
2349,63,Private,226572,Some-college,10,Widowed,Sales,Not-in-family,Black,Female,40687,1243,38,Ireland
2350,33,Private,35894,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,17536,3996,35,Jamaica
2351,58,Private,25674,Bachelors,9,Divorced,Sales,Unmarried,White,Female,21516,17,51,Jamaica
2352,53,Private,208650,11th,11,Never-married,Other-service,Wife,Other,Female,0,2483,44,Iran
2353,43,Private,215035,HS-grad,17,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,13958,778,27,Hungary
2354,79,Private,245154,HS-grad,11,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,34923,3502,40,Dominican-Republic
2355,83,Federal-gov,188073,HS-grad,8,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Female,12215,3106,48,Portugal
2356,39,Private,27498,Bachelors,9,Divorced,Exec-managerial,Not-in-family,Other,Female,3724,2990,1,Cuba
2357,28,Private,62676,Bachelors,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,28456,4151,61,Ecuador
2358,88,Private,85484,Masters,18,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,14738,3680,43,Canada
2359,71,Private,223663,Bachelors,8,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,39792,2352,40,Portugal
2360,19,Private,188719,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2373,1690,51,Laos
2361,52,Private,103398,HS-grad,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,32850,630,19,Haiti
2362,63,Private,159925,Some-college,17,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,20275,3811,40,El-Salvador
2363,35,Private,297138,10th,11,Never-married,Craft-repair,Unmarried,Black,Female,5799,2759,37,Thailand
2364,60,Private,258859,Some-college,11,Married-civ-spouse,Other-service,Not-in-family,White,Female,8404,0,48,Yugoslavia
2365,36,Private,154424,Masters,11,Never-married,Adm-clerical,Own-child,Other,Female,24237,2367,47,South
2366,69,Private,164927,HS-grad,19,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,19043,1200,14,Cambodia
2367,86,Private,185435,Some-college,9,Divorced,Prof-specialty,Unmarried,Black,Female,22866,1732,7,Peru
2368,40,Local-gov,105670,Masters,9,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,417,2566,33,India
2369,67,Private,52639,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Other,Female,13413,0,33,Portugal
2370,79,Private,196942,Bachelors,4,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,17819,709,7,Italy
2371,84,Never-worked,137112,Some-college,13,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,27825,2154,36,Jamaica
2372,47,Private,237106,Bachelors,12,Divorced,Exec-managerial,Unmarried,White,Female,1949,1672,41,Honduras
2373,55,Private,203960,Some-college,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,7709,199,46,Scotland
2374,85,Private,267641,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Other,Female,15147,3523,43,Portugal
2375,38,Private,258063,HS-grad,4,Never-married,Adm-clerical,Wife,Black,Female,22671,4459,12,Holand-Netherlands
2376,88,Local-gov,203512,10th,3,Divorced,Adm-clerical,Not-in-family,Other,Female,2445,1604,37,Hungary
2377,29,Local-gov,190563,11th,17,Married-civ-spouse,Sales,Not-in-family,Black,Female,29146,227,33,Cambodia
2378,81,Private,52504,HS-grad,2,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,15932,1733,34,Poland
2379,85,State-gov,226790,Bachelors,10,Divorced,Adm-clerical,Own-child,Black,Female,28180,3749,43,Poland
2380,27,Private,260561,HS-grad,9,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,39868,0,48,Hungary
2381,64,Private,125339,Bachelors,11,Divorced,Prof-specialty,Unmarried,White,Female,5656,3657,43,Ireland
2382,59,Private,22295,HS-grad,7,Married-civ-spouse,Tech-support,Not-in-family,White,Female,9584,3686,56,Greece
2383,24,Private,189227,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Black,Female,27320,4298,34,Cuba
2384,26,Private,82872,Masters,8,Never-married,Prof-specialty,Not-in-family,White,Female,19381,2229,25,Peru
2385,46,Private,236105,HS-grad,14,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,19826,1337,35,Portugal
2386,66,Private,156319,Some-college,8,Divorced,Sales,Wife,Black,Female,30320,2794,49,China
2387,22,Private,243822,Assoc-voc,9,Divorced,Craft-repair,Unmarried,White,Female,2121,0,36,Taiwan
2388,58,Private,44057,HS-grad,14,Divorced,Sales,Not-in-family,Other,Female,37632,2901,42,Scotland
2389,61,State-gov,158522,Bachelors,10,Divorced,Other-service,Own-child,Black,Female,13607,4323,46,Puerto-Rico
2390,75,Private,36843,HS-grad,12,Separated,Prof-specialty,Not-in-family,Black,Female,14616,2087,54,Japan
2391,44,Private,265085,Masters,9,Divorced,Tech-support,Own-child,White,Female,37820,1368,26,Laos
2392,35,Private,223516,Some-college,4,Separated,Craft-repair,Not-in-family,Other,Female,39160,3987,59,Italy
2393,85,Private,234443,Assoc-acdm,11,Widowed,Other-service,Own-child,White,Female,37172,2585,51,Japan
2394,56,Federal-gov,93614,HS-grad,14,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,40607,172,51,Nicaragua
2395,44,Private,151323,HS-grad,11,Married-spouse-absent,Other-service,Unmarried,White,Female,10926,2767,42,Laos
2396,44,Private,346032,HS-grad,11,Divorced,Other-service,Other-relative,Other,Female,8573,3186,42,United-States
2397,64,Private,289205,Some-college,11,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,19713,1628,36,United-States
2398,30,Private,277155,HS-grad,10,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,35720,3953,32,Nicaragua
2399,60,Private,186781,Some-college,11,Never-married,Other-service,Own-child,Other,Female,19008,1318,1,Germany
2400,89,Private,175355,Some-college,3,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,22577,1402,32,Guatemala
2401,41,State-gov,100615,Some-college,19,Never-married,Adm-clerical,Not-in-family,Black,Female,9181,0,12,Vietnam
2402,34,Private,105716,Some-college,17,Divorced,Prof-specialty,Not-in-family,White,Female,13904,3585,45,Taiwan
2403,38,Private,139042,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,11233,3060,51,Poland
2404,17,Private,113216,11th,2,Never-married,Sales,Unmarried,Black,Female,2200,435,33,Portugal
2405,32,Private,205582,Some-college,5,Never-married,Exec-managerial,Unmarried,Other,Female,22915,0,33,Hong
2406,47,Private,124620,11th,10,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,4394,1747,56,United-States
2407,76,Private,109172,Some-college,8,Divorced,Adm-clerical,Wife,Other,Female,36795,3739,32,Philippines
2408,75,Private,158812,Some-college,9,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,34032,1731,50,China
2409,73,Private,254455,Some-college,11,Never-married,Prof-specialty,Unmarried,Black,Female,2460,1985,60,Holand-Netherlands
2410,54,Private,62162,HS-grad,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,1163,774,54,Canada
2411,54,Private,293165,HS-grad,11,Never-married,Other-service,Not-in-family,White,Female,26122,1333,46,Japan
2412,67,State-gov,375554,HS-grad,8,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,36205,1951,47,Japan
2413,86,Private,14814,HS-grad,19,Never-married,Sales,Not-in-family,White,Female,31995,3,42,Mexico
2414,41,Self-emp-not-inc,185722,HS-grad,10,Widowed,Sales,Not-in-family,Black,Female,22547,147,41,Yugoslavia
2415,42,Private,346481,Some-college,7,Never-married,Adm-clerical,Unmarried,Black,Female,34960,927,38,Thailand
2416,41,Private,132079,Bachelors,8,Never-married,Adm-clerical,Unmarried,Black,Female,11540,3526,39,Laos
2417,35,Private,296587,Preschool,19,Never-married,Prof-specialty,Not-in-family,White,Female,30661,2267,44,Guatemala
2418,88,Local-gov,165598,Assoc-acdm,14,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,14254,651,34,Yugoslavia
2419,87,Private,27095,Some-college,18,Divorced,Sales,Wife,Other,Female,22965,3085,36,United-States
2420,62,Federal-gov,222045,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Black,Female,6171,316,50,Trinadad&Tobago
2421,46,Private,221834,Some-college,1,Never-married,Sales,Wife,Other,Female,40468,3599,51,South
2422,83,Private,121213,11th,8,Never-married,Other-service,Unmarried,Black,Female,39177,2266,45,Japan
2423,29,Private,224247,12th,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,7067,1778,2,Columbia
2424,87,Private,111776,Bachelors,11,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,38605,3333,46,Hungary
2425,53,Private,167198,HS-grad,10,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,14138,3976,35,Thailand
2426,45,Local-gov,248177,Some-college,8,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,2522,3889,41,Iran
2427,53,Private,262193,HS-grad,10,Never-married,Adm-clerical,Unmarried,White,Female,2508,3199,36,Canada
2428,29,Self-emp-not-inc,179801,Bachelors,12,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,27124,824,41,China
2429,83,Private,96880,Some-college,8,Divorced,Adm-clerical,Not-in-family,White,Female,6266,1721,49,Scotland
2430,89,Private,77429,HS-grad,11,Widowed,Adm-clerical,Wife,White,Female,13288,3162,43,Ireland
2431,36,Local-gov,169077,10th,10,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Female,6604,20,56,Hungary
2432,51,Private,282673,Some-college,18,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Female,1977,2575,43,Cuba
2433,23,State-gov,108656,Some-college,17,Never-married,Prof-specialty,Not-in-family,White,Female,0,3071,59,Honduras
2434,73,Private,136370,Some-college,19,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,23900,1843,50,Trinadad&Tobago
2435,61,Private,136500,Bachelors,8,Widowed,Machine-op-inspct,Not-in-family,Black,Female,39773,4493,30,Cuba
2436,73,Private,239660,Some-college,8,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,8971,3728,36,Poland
2437,46,Local-gov,290589,Assoc-acdm,2,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,12821,1992,46,El-Salvador
2438,53,Local-gov,132931,Some-college,10,Married-civ-spouse,Sales,Not-in-family,Black,Female,40761,409,39,Guatemala
2439,20,Private,129082,HS-grad,18,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,2398,37,Philippines
2440,46,Private,166404,Some-college,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,22094,3038,47,Trinadad&Tobago
2441,62,Private,68173,Some-college,11,Never-married,Adm-clerical,Unmarried,Black,Female,30919,1621,33,Jamaica
2442,57,Private,254499,Bachelors,11,Divorced,Prof-specialty,Unmarried,Other,Female,26081,4194,36,Ireland
2443,56,Federal-gov,229375,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,26994,4159,39,Vietnam
2444,35,Private,232446,Masters,8,Never-married,Sales,Wife,White,Female,2190,1836,41,England
2445,44,Private,75297,HS-grad,16,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,21088,1281,38,Hungary
2446,45,Private,231253,7th-8th,15,Never-married,Exec-managerial,Other-relative,Other,Female,18356,4270,36,Iran
2447,83,Self-emp-not-inc,186211,Assoc-acdm,11,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Female,13163,3982,36,Germany
2448,33,Private,45816,Bachelors,15,Divorced,Other-service,Own-child,Other,Female,22190,2515,51,India
2449,45,Private,84148,Some-college,18,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,22218,2207,32,Philippines
2450,19,Private,349202,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,24143,3024,40,Poland
2451,40,Private,16486,Some-college,10,Never-married,Sales,Wife,Asian-Pac-Islander,Female,33364,667,36,Nicaragua
2452,82,Private,135333,Bachelors,8,Divorced,Sales,Other-relative,Other,Female,24945,1348,2,Nicaragua
2453,71,Private,214290,Some-college,8,Separated,Adm-clerical,Not-in-family,White,Female,25939,4235,22,Yugoslavia
2454,71,Private,80609,Bachelors,1,Divorced,Other-service,Unmarried,White,Female,6224,95,7,Yugoslavia
2455,18,Private,81490,HS-grad,9,Never-married,Sales,Wife,Amer-Indian-Eskimo,Female,20833,411,53,Canada
2456,88,Private,183560,Some-college,11,Never-married,Sales,Unmarried,Black,Female,15638,2067,24,Jamaica
2457,33,State-gov,165120,Some-college,4,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,20139,1258,18,Japan
2458,52,Federal-gov,43661,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,18662,3950,16,Trinadad&Tobago
2459,72,Local-gov,315384,5th-6th,6,Divorced,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,38641,824,60,Philippines
2460,19,Private,156791,HS-grad,11,Never-married,Sales,Wife,Asian-Pac-Islander,Female,17771,428,15,Mexico
2461,79,Private,47990,9th,17,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,15020,2910,45,Haiti
2462,89,Private,125485,Some-college,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,38360,1749,40,Philippines
2463,65,Private,307629,10th,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,27127,1399,35,Hungary
2464,54,Private,150363,HS-grad,11,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,19631,3354,34,Iran
2465,83,Private,279946,HS-grad,8,Never-married,Machine-op-inspct,Own-child,Other,Female,27134,3887,55,Ireland
2466,73,Private,266510,HS-grad,9,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,24686,2718,45,Puerto-Rico
2467,30,Local-gov,267155,HS-grad,6,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,28372,870,43,Canada
2468,65,Private,48175,Assoc-acdm,8,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,36689,2304,39,Cambodia
2469,19,Private,118767,HS-grad,9,Never-married,Sales,Wife,White,Female,25483,1344,43,Jamaica
2470,35,Private,90506,Bachelors,3,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,7834,3599,55,Guatemala
2471,62,Local-gov,137866,HS-grad,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,1408,3326,46,Outlying-US(Guam-USVI-etc)
2472,68,Private,84148,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,24480,165,57,Yugoslavia
2473,36,Private,182751,Some-college,10,Divorced,Adm-clerical,Own-child,Other,Female,30064,1550,58,Dominican-Republic
2474,76,Private,31768,HS-grad,8,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,827,38,Holand-Netherlands
2475,18,State-gov,14296,Some-college,18,Divorced,Exec-managerial,Not-in-family,Black,Female,30024,4519,51,Yugoslavia
2476,70,Private,296324,HS-grad,11,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,13968,606,34,Vietnam
2477,41,Private,104594,Assoc-acdm,11,Widowed,Sales,Own-child,Other,Female,5300,356,43,Peru
2478,57,Private,269787,Some-college,9,Married-civ-spouse,Sales,Own-child,Black,Female,32833,722,49,China
2479,42,State-gov,88340,Bachelors,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,13568,3404,33,El-Salvador
2480,37,Private,95847,HS-grad,9,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,3812,3021,47,Cuba
2481,43,Private,47967,11th,1,Divorced,Handlers-cleaners,Wife,Black,Female,0,4058,49,Scotland
2482,53,Private,184300,Bachelors,10,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,29570,4173,1,South
2483,31,Self-emp-inc,53802,HS-grad,9,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,25016,42,12,Cuba
2484,41,Private,229038,Some-college,14,Separated,Other-service,Unmarried,Black,Female,5447,1577,44,Hong
2485,71,Private,204357,Assoc-acdm,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,5355,3752,53,Columbia
2486,26,Private,316156,Some-college,10,Separated,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,34743,3856,48,Ecuador
2487,48,Private,190640,Bachelors,8,Never-married,Other-service,Unmarried,Other,Female,35704,4168,31,England
2488,76,Private,194071,Some-college,13,Never-married,Adm-clerical,Own-child,Other,Female,25585,1219,42,Thailand
2489,28,Private,111249,Bachelors,8,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,5525,4492,41,Philippines
2490,53,Local-gov,141694,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,17353,2694,40,South
2491,59,Private,250005,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,Other,Female,14180,4350,47,Mexico
2492,40,Private,123054,Masters,10,Divorced,Other-service,Unmarried,Other,Female,17622,2718,47,South
2493,86,Private,129004,HS-grad,17,Divorced,Exec-managerial,Wife,White,Female,13457,3098,47,Peru
2494,61,Private,199038,Assoc-acdm,10,Never-married,Sales,Wife,Asian-Pac-Islander,Female,2939,1605,29,Puerto-Rico
2495,86,Private,119820,12th,3,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,6022,2850,13,Canada
2496,30,Local-gov,112433,Some-college,9,Never-married,Prof-specialty,Not-in-family,Black,Female,3391,3392,34,Yugoslavia
2497,51,Private,21425,Some-college,11,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,22603,3627,40,South
2498,30,Private,57183,HS-grad,10,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,32914,1176,39,Ireland
2499,23,Federal-gov,149661,Assoc-acdm,9,Never-married,Craft-repair,Wife,White,Female,39470,1729,35,Puerto-Rico
2500,58,Local-gov,145937,HS-grad,18,Never-married,Adm-clerical,Unmarried,White,Female,27583,3332,48,Japan
2501,17,Private,275016,Prof-school,8,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,11876,864,33,Guatemala
2502,51,Private,94905,Some-college,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,32803,3862,54,Hungary
2503,35,Private,175744,HS-grad,14,Divorced,Handlers-cleaners,Wife,White,Female,31726,1956,43,Yugoslavia
2504,55,Self-emp-not-inc,58752,11th,11,Never-married,Adm-clerical,Unmarried,Other,Female,30951,4136,60,South
2505,83,Self-emp-not-inc,109739,HS-grad,7,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,0,2538,34,Iran
2506,79,Private,159490,Assoc-voc,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,10033,3654,33,France
2507,90,Self-emp-not-inc,60327,Some-college,11,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,5271,2354,56,Canada
2508,57,Private,264468,Masters,16,Divorced,Machine-op-inspct,Unmarried,White,Female,33917,1899,18,Puerto-Rico
2509,71,Private,197908,HS-grad,9,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,21688,3927,58,Portugal
2510,32,Private,198664,HS-grad,14,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,17040,4305,51,Cambodia
