,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
1510,23,Private,244662,1st-4th,7, Separated,Adm-clerical,Wife,Other,Female,15576,817,18,Honduras
1511,39,Self-emp-inc,377327,Some-college,15,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,38238,1760,74,Philippines
1512,17,Local-gov,1250121,12th,14,Widowed,Other-service,Husband,White,Female,23096,1393,62,Columbia
1513,22,Self-emp-inc,916974,7th-8th,6,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,17354,2637,48,El-Salvador
1514,25,Local-gov,1367133,10th,14,Married-spouse-absent,Sales,Unmarried,White,Female,20852,124,66,Jamaica
1515,36,Self-emp-inc,123375,5th-6th,6,Widowed,Farming-fishing,Other-relative,Other,Female,12673,1699,98,Philippines
1516,72,Federal-gov,876587,Preschool,16,Widowed,Exec-managerial,Wife,Black,Female,7712,525,65,Ireland
1517,51,Self-emp-not-inc,788285,Assoc-acdm,8,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,38981,1243,85,Ecuador
1518,72,Self-emp-not-inc,581626,Assoc-voc,8,Divorced,Craft-repair,Husband,Black,Female,29253,2240,43,Hong
1519,86,Self-emp-not-inc,869998,9th,13, Separated,Adm-clerical,Not-in-family,Black,Female,35174,307,87,France
1520,58,State-gov,733350,5th-6th,16,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,34155,2644,38,Hungary
1521,27,Self-emp-inc,533548,Masters,8,Never-married,Machine-op-inspct,Not-in-family,Black,Female,36473,651,67,Outlying-US(Guam-USVI-etc)
1522,58,Without-pay,952217,Preschool,4,Never-married,Sales,Not-in-family,Other,Female,339,1427,89,Philippines
1523,84,Local-gov,838283,Masters,11, Separated,Tech-support,Unmarried,White,Female,41005,92,43,Columbia
1524,35,Without-pay,1362659,1st-4th,3, Separated,Handlers-cleaners,Other-relative,White,Female,26075,3844,15,Holand-Netherlands
1525,46,Self-emp-inc,856299,Preschool,5,Married-civ-spouse,Armed-Forces,Other-relative,Black,Female,14119,4360,74,Portugal
1526,22,Without-pay,704661,10th,6,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,41279,1705,67,Poland
1527,43,Self-emp-not-inc,1393998,7th-8th,10, Separated,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,22379,4302,22,Scotland
1528,19,Without-pay,465727,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,22470,2330,83,Germany
1529,36,Federal-gov,1072217,5th-6th,15, Separated,Prof-specialty,Not-in-family,Black,Female,9668,1289,83,Yugoslavia
1530,80,Self-emp-inc,1437686,10th,3,Never-married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,6555,634,98,Thailand
1531,23,Federal-gov,1091856,Doctorate,6,Widowed,Farming-fishing,Wife,Black,Female,27127,915,7,South
1532,74,Private,1476593,12th,6, Separated,Other-service,Husband,Black,Female,39003,49,76,Vietnam
1533,76,Self-emp-inc,522424,9th,4,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,25634,404,17,Japan
1534,22,Federal-gov,461660,11th,16,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,4404,3916,67,Haiti
1535,78,Federal-gov,862042,9th,14,Divorced,Transport-moving,Unmarried,White,Female,7756,4252,57,Cuba
1536,39,State-gov,94261,10th,2,Married-spouse-absent,Exec-managerial,Husband,White,Female,11417,2373,8,Germany
1537,29,Without-pay,1318251,1st-4th,2, Separated,Other-service,Unmarried,Other,Female,37155,1833,8,Ecuador
1538,88,Without-pay,1272168,Some-college,1,Widowed,Craft-repair,Husband,Asian-Pac-Islander,Female,33018,956,60,Yugoslavia
1539,26,Self-emp-inc,611345,Prof-school,7,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,36761,2954,24,South
1540,47,Self-emp-not-inc,25098,5th-6th,6,Divorced,Craft-repair,Other-relative,Asian-Pac-Islander,Female,5414,1198,86,France
1541,32,Local-gov,321083,7th-8th,12, Separated,Sales,Other-relative,White,Female,7813,555,30,Honduras
1542,52,Without-pay,1063703,7th-8th,5, Separated,Priv-house-serv,Other-relative,Black,Female,15899,759,17,Mexico
1543,73,Without-pay,602185,Preschool,3,Divorced,Transport-moving,Unmarried,Other,Female,30415,3955,10,Trinadad&Tobago
1544,81,Private,1374816,9th,1,Widowed,Other-service,Other-relative,White,Female,636,3361,99,United-States
1545,77,State-gov,1421732,10th,5,Divorced,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,38892,1622,10,Ecuador
1546,52,Self-emp-inc,511493,Masters,3, Separated,Prof-specialty,Husband,Black,Female,18464,2784,3,Taiwan
1547,81,Federal-gov,182780,Bachelors,3,Widowed,Machine-op-inspct,Wife,White,Female,7071,4336,98,Guatemala
1548,72,Without-pay,1384311,Bachelors,4,Divorced,Tech-support,Unmarried,Other,Female,34738,3129,86,Holand-Netherlands
1549,54,Self-emp-not-inc,96462,10th,15,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,11412,2676,30,Trinadad&Tobago
1550,23,Private,906161,10th,3,Divorced,Exec-managerial,Own-child,Other,Female,39175,3140,33,France
1551,31,Local-gov,625795,Preschool,15,Never-married,Other-service,Husband,White,Female,28696,307,9,Canada
1552,79,Self-emp-inc,114206,9th,10,Divorced,Priv-house-serv,Husband,White,Female,3469,2574,64,Hong
1553,81,Self-emp-not-inc,1020668,Preschool,1, Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,16655,1709,30,China
1554,20,Federal-gov,1283019,1st-4th,2,Married-spouse-absent,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,3021,3137,73,Iran
1555,43,Federal-gov,606438,Masters,4,Married-civ-spouse,Sales,Own-child,Amer-Indian-Eskimo,Female,28395,1478,67,Iran
1556,27,Self-emp-inc,181549,11th,9,Widowed,Tech-support,Other-relative,Asian-Pac-Islander,Female,37016,3879,79,Honduras
1557,26,Federal-gov,911664,12th,13,Widowed,Adm-clerical,Unmarried,Black,Female,26435,2994,31,Nicaragua
1558,56,Private,902717,12th,4, Separated,Transport-moving,Wife,Amer-Indian-Eskimo,Female,27631,3097,21,Peru
1559,84,Self-emp-not-inc,492283,HS-grad,4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,25075,949,83,China
1560,90,State-gov,552113,7th-8th,16, Separated,Craft-repair,Not-in-family,Black,Female,25070,1742,15,Japan
1561,43,Self-emp-inc,139998,10th,9, Separated,Priv-house-serv,Other-relative,Black,Female,31970,319,55,England
1562,42,State-gov,564564,Doctorate,7,Divorced,Exec-managerial,Not-in-family,White,Female,3009,2059,80,Iran
1563,24,State-gov,88888,Assoc-voc,16, Separated,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,17896,1087,33,Peru
1564,21,Local-gov,344751,Assoc-acdm,13,Widowed,Sales,Other-relative,Black,Female,23318,1223,92,United-States
1565,51,Private,1480096,Some-college,15,Widowed,Transport-moving,Not-in-family,Black,Female,36573,3947,84,Cambodia
1566,60,Local-gov,119736,Masters,11,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,6981,3736,69,Guatemala
1567,62,Self-emp-inc,75132,Bachelors,13,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Female,35398,3884,93,Ireland
1568,25,Federal-gov,1118006,9th,13,Married-spouse-absent,Priv-house-serv,Unmarried,Black,Female,4277,4069,38,Italy
1569,32,Federal-gov,1166981,Some-college,8,Married-AF-spouse,Craft-repair,Husband,Other,Female,28142,3518,18,Honduras
1570,59,Self-emp-inc,637580,1st-4th,13,Never-married,Handlers-cleaners,Husband,Other,Female,35811,2655,46,Honduras
1571,80,Local-gov,918965,1st-4th,14,Married-AF-spouse,Tech-support,Own-child,White,Female,15039,703,55,Honduras
1572,46,Private,1354738,Some-college,7, Separated,Priv-house-serv,Other-relative,Other,Female,11335,733,66,Portugal
1573,19,Federal-gov,475887,Masters,9, Separated,Tech-support,Wife,Amer-Indian-Eskimo,Female,9203,2729,16,England
1574,24,State-gov,1486473,Assoc-acdm,7, Separated,Exec-managerial,Unmarried,Black,Female,36594,2045,43,Scotland
1575,80,Self-emp-inc,1261977,HS-grad,6, Separated,Transport-moving,Wife,White,Female,17089,83,75,Yugoslavia
1576,36,Federal-gov,574914,10th,12,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,22878,209,8,Italy
1577,86,Without-pay,503708,Assoc-voc,5,Married-AF-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Female,8973,4455,79,Jamaica
1578,35,Local-gov,48193,Some-college,3,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,33938,1127,64,Jamaica
1579,46,State-gov,238512,9th,10,Widowed,Farming-fishing,Unmarried,Black,Female,31397,4503,14,Yugoslavia
1580,79,Federal-gov,194136,Masters,1,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,4204,3531,22,South
1581,89,Local-gov,1489100,Assoc-acdm,12,Married-AF-spouse,Tech-support,Not-in-family,Other,Female,17128,498,19,Taiwan
1582,43,Self-emp-not-inc,1221075,5th-6th,11,Never-married,Farming-fishing,Own-child,Black,Female,16449,3276,55,China
1583,34,Private,1232147,Preschool,9,Divorced,Transport-moving,Wife,Black,Female,10154,1141,48,Cambodia
1584,33,Self-emp-inc,241319,7th-8th,15,Never-married,Farming-fishing,Own-child,White,Female,24291,2377,32,Peru
1585,61,Local-gov,1336936,Masters,4,Married-spouse-absent,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,24852,4078,37,Thailand
1586,86,Self-emp-not-inc,1470806,10th,9,Married-AF-spouse,Machine-op-inspct,Own-child,White,Female,27872,1970,29,Dominican-Republic
1587,52,Local-gov,1055841,11th,8,Married-spouse-absent,Other-service,Husband,Black,Female,4806,324,89,Hong
1588,55,Self-emp-inc,666738,5th-6th,1, Separated,Protective-serv,Other-relative,White,Female,22696,4191,87,Outlying-US(Guam-USVI-etc)
1589,29,Self-emp-not-inc,595622,Assoc-voc,13,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,3082,3144,56,Cuba
1590,62,Private,971942,1st-4th,8,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Female,19906,1093,14,Outlying-US(Guam-USVI-etc)
1591,18,Local-gov,406690,7th-8th,4, Separated,Adm-clerical,Husband,Black,Female,32743,1392,57,Laos
1592,67,State-gov,1205336,Assoc-voc,16, Separated,Transport-moving,Own-child,White,Female,25973,4481,80,Holand-Netherlands
1593,24,State-gov,260340,Preschool,9,Married-AF-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,18055,2862,22,Germany
1594,67,Without-pay,1071032,10th,14,Divorced,Prof-specialty,Wife,Other,Female,30447,3988,12,Hungary
1595,75,Federal-gov,535305,Preschool,5,Never-married,Craft-repair,Not-in-family,Other,Female,17712,3789,56,France
1596,32,Private,989735,Assoc-voc,7,Divorced,Other-service,Wife,Amer-Indian-Eskimo,Female,21136,2088,13,India
1597,59,State-gov,542620,1st-4th,4,Divorced,Craft-repair,Other-relative,Other,Female,28251,2733,83,Mexico
1598,74,Federal-gov,368592,5th-6th,4,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,32120,1812,48,Peru
1599,57,Federal-gov,815564,Some-college,2,Married-AF-spouse,Transport-moving,Own-child,White,Female,30725,3704,86,Ireland
1600,30,Federal-gov,211385,Masters,9,Divorced,Adm-clerical,Wife,Other,Female,34128,248,94,Puerto-Rico
1601,30,Private,419595,7th-8th,3,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,30126,2671,8,England
1602,68,Private,405376,10th,7,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,19283,1758,87,France
1603,30,State-gov,1395844,Masters,9,Never-married,Other-service,Wife,White,Female,20851,3507,51,Nicaragua
1604,23,State-gov,39597,5th-6th,13,Married-AF-spouse,Transport-moving,Own-child,Other,Female,24102,3631,19,Italy
1605,50,Local-gov,791369,Some-college,13,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,8784,849,58,Portugal
1606,58,Private,1036582,Preschool,8,Divorced,Protective-serv,Husband,White,Female,37160,3599,67,Holand-Netherlands
1607,37,Local-gov,1081163,Prof-school,6,Widowed,Protective-serv,Own-child,Other,Female,21771,2534,29,Honduras
1608,60,Self-emp-inc,930322,7th-8th,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,25115,1182,50,Portugal
1609,34,Self-emp-not-inc,517819,9th,16,Married-spouse-absent,Craft-repair,Unmarried,White,Female,40282,3658,93,Outlying-US(Guam-USVI-etc)
1610,41,Self-emp-inc,1297820,Prof-school,11,Married-AF-spouse,Protective-serv,Husband,White,Female,8776,1658,50,Vietnam
1611,33,Without-pay,1140103,Some-college,9,Divorced,Protective-serv,Unmarried,White,Female,16143,1949,99,Haiti
1612,73,State-gov,442920,Prof-school,6,Married-AF-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,40334,1065,21,Portugal
1613,60,State-gov,1397410,Masters,15,Widowed,Handlers-cleaners,Unmarried,White,Female,16280,3358,99,Scotland
1614,73,Self-emp-not-inc,754892,10th,6, Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,24541,4367,60,Ireland
1615,74,State-gov,397142,HS-grad,11,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Female,37393,2873,18,France
1616,49,Local-gov,396196,7th-8th,9, Separated,Adm-clerical,Other-relative,Black,Female,31677,3207,4,Guatemala
1617,74,Without-pay,802566,10th,7,Married-civ-spouse,Protective-serv,Unmarried,White,Female,15775,2314,70,Poland
1618,62,Federal-gov,1468022,Masters,1,Divorced,Transport-moving,Own-child,Black,Female,11717,1750,43,Ecuador
1619,77,State-gov,300452,Bachelors,9,Never-married,Protective-serv,Own-child,Black,Female,19848,3906,98,England
1620,45,Federal-gov,1134352,Preschool,2,Married-AF-spouse,Craft-repair,Other-relative,White,Female,34811,1629,10,Portugal
1621,44,Self-emp-inc,79062,Assoc-acdm,9,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,18992,2645,84,Canada
1622,87,Federal-gov,1298228,Assoc-acdm,15,Married-civ-spouse,Protective-serv,Wife,Other,Female,18525,4187,97,Canada
1623,89,Federal-gov,1295759,Assoc-voc,4,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,31544,1757,58,Ecuador
1624,72,Self-emp-inc,618314,Doctorate,3,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,21527,976,8,Poland
1625,50,State-gov,1465485,Prof-school,10,Divorced,Other-service,Other-relative,Other,Female,10093,377,21,Honduras
1626,52,Self-emp-inc,976169,Preschool,11,Divorced,Armed-Forces,Unmarried,Black,Female,1678,1244,50,Ireland
1627,74,Local-gov,734526,11th,10,Divorced,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,15608,3613,70,Puerto-Rico
1628,30,State-gov,501944,1st-4th,1,Never-married,Other-service,Wife,Black,Female,27354,2446,35,India
1629,70,State-gov,135515,11th,11,Married-AF-spouse,Other-service,Wife,Other,Female,38869,653,82,Cambodia
1630,34,Federal-gov,489830,Bachelors,10,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,10210,3521,86,Peru
1631,32,Private,1034768,11th,2,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,40708,1401,55,Canada
1632,21,Local-gov,758279,Prof-school,9,Divorced,Adm-clerical,Not-in-family,White,Female,23138,3201,68,Outlying-US(Guam-USVI-etc)
1633,22,State-gov,1154214,Prof-school,14,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Female,24795,858,29,Taiwan
1634,25,Self-emp-not-inc,1284267,Masters,6, Separated,Machine-op-inspct,Unmarried,Other,Female,30259,4314,27,United-States
1635,85,Federal-gov,301279,9th,6,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,39475,132,42,Cuba
1636,39,State-gov,1426953,Preschool,14, Separated,Craft-repair,Own-child,Other,Female,9723,513,98,Vietnam
1637,45,Without-pay,1203181,Some-college,4,Married-civ-spouse,Armed-Forces,Own-child,Black,Female,15299,2736,28,Japan
1638,50,Self-emp-not-inc,1313038,10th,16,Married-AF-spouse,Adm-clerical,Other-relative,Black,Female,10594,2256,83,Thailand
1639,41,Self-emp-not-inc,223933,Preschool,6, Separated,Transport-moving,Unmarried,Other,Female,35841,3449,65,Italy
1640,52,Federal-gov,1195330,12th,12,Divorced,Protective-serv,Wife,White,Female,26798,4411,81,Mexico
1641,50,Self-emp-not-inc,996784,Assoc-voc,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,4233,961,38,Greece
1642,55,Local-gov,390978,11th,1,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,28595,4059,99,Hungary
1643,24,Self-emp-not-inc,657094,Assoc-voc,3,Divorced,Transport-moving,Not-in-family,Black,Female,20864,1178,11,Thailand
1644,29,Federal-gov,1226335,Prof-school,1,Married-AF-spouse,Tech-support,Not-in-family,Black,Female,15958,330,81,Thailand
1645,51,Local-gov,363746,11th,3,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,24739,2599,40,Dominican-Republic
1646,44,Self-emp-not-inc,1187085,Assoc-acdm,12,Married-AF-spouse,Transport-moving,Own-child,Black,Female,29849,1704,25,Guatemala
1647,38,Self-emp-inc,669065,10th,16,Widowed,Machine-op-inspct,Husband,Other,Female,36286,3580,20,Jamaica
1648,25,Self-emp-not-inc,191206,9th,16,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Female,16486,4219,10,England
1649,22,Federal-gov,553043,10th,11,Married-spouse-absent,Protective-serv,Wife,Other,Female,37795,1143,16,Mexico
1650,37,Federal-gov,957584,Preschool,2,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,40754,3855,14,Poland
1651,34,Private,282807,7th-8th,9,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,29962,4108,3,Japan
1652,51,Private,769719,Bachelors,8,Married-spouse-absent,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,36759,206,3,Hungary
1653,61,Private,1301207,Masters,4,Married-AF-spouse,Tech-support,Other-relative,White,Female,16834,2275,12,Trinadad&Tobago
1654,81,Private,936723,12th,3,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,16288,513,28,Greece
1655,86,Federal-gov,715037,12th,4,Never-married,Armed-Forces,Not-in-family,Other,Female,1489,4522,68,Dominican-Republic
1656,66,Self-emp-not-inc,1299758,HS-grad,15,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,25674,1884,53,Puerto-Rico
1657,37,Private,1191721,Prof-school,4,Married-AF-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,13680,3101,88,Cambodia
1658,87,Self-emp-inc,89627,5th-6th,4,Married-AF-spouse,Adm-clerical,Not-in-family,Other,Female,12222,1999,25,Laos
1659,60,Private,199663,Bachelors,4,Married-AF-spouse,Prof-specialty,Wife,White,Female,10850,2174,4,Nicaragua
1660,43,Self-emp-not-inc,35326,Doctorate,13,Never-married,Armed-Forces,Other-relative,White,Female,22531,2394,83,Philippines
1661,67,Federal-gov,605224,HS-grad,2,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Female,28914,105,16,Canada
1662,59,Self-emp-not-inc,879882,HS-grad,13, Separated,Transport-moving,Own-child,Black,Female,33899,3148,62,Hong
1663,84,Federal-gov,866180,5th-6th,14,Widowed,Handlers-cleaners,Husband,Black,Female,11367,3581,93,Nicaragua
1664,38,Without-pay,1033668,Preschool,10,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,19943,4071,67,Laos
1665,88,Federal-gov,498468,Assoc-acdm,4,Married-spouse-absent,Armed-Forces,Wife,White,Female,7257,3819,52,Germany
1666,53,State-gov,823782,Assoc-acdm,14,Never-married,Farming-fishing,Not-in-family,Other,Female,32391,1333,22,Guatemala
1667,76,State-gov,1216593,10th,2,Married-spouse-absent,Protective-serv,Wife,Other,Female,3591,2541,83,Yugoslavia
1668,77,Private,577881,12th,6,Never-married,Transport-moving,Own-child,White,Female,17137,3135,48,Cambodia
1669,17,Private,1378191,1st-4th,7,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,31019,1153,67,El-Salvador
1670,31,Self-emp-inc,1210596,Some-college,7,Divorced,Handlers-cleaners,Husband,Black,Female,7442,2496,28,Honduras
1671,59,Self-emp-inc,753912,7th-8th,11,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,21219,83,78,Puerto-Rico
1672,41,Federal-gov,1435725,9th,6,Widowed,Machine-op-inspct,Other-relative,White,Female,12446,4444,89,Puerto-Rico
1673,26,State-gov,456721,1st-4th,7,Married-spouse-absent,Prof-specialty,Wife,Black,Female,27241,3940,54,Hungary
1674,17,Private,582930,1st-4th,11,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,12994,2377,39,Dominican-Republic
1675,34,Local-gov,563879,HS-grad,7, Separated,Prof-specialty,Unmarried,Black,Female,26176,3590,51,Taiwan
1676,69,Without-pay,273528,11th,6,Divorced,Prof-specialty,Unmarried,Black,Female,29613,1368,47,India
1677,18,Self-emp-inc,1321854,Masters,12, Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,27430,482,76,Puerto-Rico
1678,89,Private,529224,9th,6, Separated,Prof-specialty,Other-relative,Other,Female,3157,1525,85,Honduras
1679,47,Self-emp-not-inc,310188,9th,3,Divorced,Protective-serv,Own-child,Other,Female,12853,172,44,Cuba
1680,63,Without-pay,418022,5th-6th,15,Married-civ-spouse,Other-service,Other-relative,Black,Female,33897,52,28,South
