,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
2545,65,Self-emp-not-inc,921612,10th,Widowed,Craft-repair,Husband,Black,Female,61,Iran
2546,80,Local-gov,412330,1st-4th,Married-spouse-absent,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,63,Cambodia
2547,68,Federal-gov,463028,11th,Married-AF-spouse,Protective-serv,Not-in-family,Black,Female,98,England
2548,68,Private,912681,5th-6th,Married-AF-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,76,India
2549,29,Local-gov,402581,1st-4th,Widowed,Machine-op-inspct,Unmarried,Black,Male,83,Trinadad&Tobago
2550,25,Without-pay,601723,Masters,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,10,England
2551,27,Self-emp-inc,500291,11th,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,35,Italy
2552,18,Self-emp-inc,263362,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,2,Ireland
2553,59,State-gov,1348045,11th,Never-married,Exec-managerial,Unmarried,Other,Female,10,England
2554,26,Without-pay,1110204,Prof-school,Never-married,Prof-specialty,Not-in-family,Other,Female,57,Peru
2555,67,State-gov,910687,Preschool,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,79,Portugal
2556,84,Private,647990,Bachelors,Widowed,Tech-support,Other-relative,White,Female,66,Peru
2557,67,State-gov,630530,9th,Married-spouse-absent,Tech-support,Unmarried,Black,Male,74,South
2558,37,State-gov,255817,1st-4th,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,6,Mexico
2559,63,Self-emp-inc,1295570,Prof-school,Divorced,Tech-support,Husband,Asian-Pac-Islander,Female,29,Outlying-US(Guam-USVI-etc)
2560,25,Self-emp-not-inc,313255,Some-college,Never-married,Priv-house-serv,Wife,Other,Male,26,Yugoslavia
2561,33,Self-emp-inc,511560,10th,Married-AF-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,73,Scotland
2562,51,Self-emp-not-inc,20367,HS-grad, Separated,Tech-support,Wife,Other,Male,87,Laos
2563,45,Federal-gov,929500,9th, Separated,Other-service,Other-relative,Other,Male,30,Germany
2564,47,Local-gov,164441,Assoc-voc,Divorced,Sales,Other-relative,Asian-Pac-Islander,Male,35,Trinadad&Tobago
2565,36,Federal-gov,1455328,Assoc-acdm,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Female,94,England
2566,22,Private,949487,Assoc-acdm,Widowed,Farming-fishing,Other-relative,Other,Male,6,Philippines
2567,37,Private,1316964,1st-4th,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,21,Canada
2568,38,Self-emp-inc,50385,7th-8th,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,48,Jamaica
2569,33,Private,1130656,Bachelors,Married-AF-spouse,Protective-serv,Not-in-family,Other,Male,83,Hungary
2570,59,Self-emp-not-inc,741384,5th-6th,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,30,Hungary
2571,90,State-gov,1408827,11th,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Male,97,United-States
2572,89,Self-emp-not-inc,1278815,Assoc-voc,Never-married,Protective-serv,Not-in-family,Other,Male,79,United-States
2573,60,Local-gov,773555,10th,Divorced,Adm-clerical,Wife,Other,Male,69,Mexico
2574,87,Federal-gov,324587,7th-8th,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,95,Dominican-Republic
2575,48,Federal-gov,332592,Assoc-voc,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,15,Philippines
2576,24,Local-gov,818266,Some-college,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,77,El-Salvador
2577,41,Private,950704,5th-6th,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Male,3,Nicaragua
2578,17,Local-gov,253033,11th,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,31,Hungary
2579,72,Private,61444,Some-college,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,68,Haiti
2580,24,Self-emp-inc,1108794,HS-grad, Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,70,Puerto-Rico
2581,24,Self-emp-not-inc,1221712,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,1,India
2582,30,Self-emp-inc,166739,5th-6th,Married-spouse-absent,Tech-support,Other-relative,Other,Female,6,France
2583,41,State-gov,713554,7th-8th, Separated,Armed-Forces,Other-relative,Other,Female,14,Thailand
2584,29,State-gov,1316700,Prof-school, Separated,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,31,Outlying-US(Guam-USVI-etc)
2585,72,State-gov,182381,Masters,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Male,80,Iran
2586,76,Federal-gov,1475227,Masters,Married-civ-spouse,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,87,Haiti
2587,32,Federal-gov,592246,Preschool,Never-married,Priv-house-serv,Wife,Asian-Pac-Islander,Female,32,Thailand
2588,29,State-gov,613246,12th, Separated,Farming-fishing,Own-child,White,Female,27,Honduras
2589,57,Private,1245971,Bachelors,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,16,Italy
2590,82,Self-emp-inc,1226807,1st-4th,Married-spouse-absent,Protective-serv,Not-in-family,Other,Female,14,Canada
2591,31,Without-pay,323655,Assoc-acdm,Divorced,Transport-moving,Unmarried,Other,Female,67,Puerto-Rico
2592,19,Federal-gov,1291353,11th,Married-AF-spouse,Sales,Not-in-family,White,Female,6,Vietnam
2593,83,Without-pay,1188324,1st-4th,Married-civ-spouse,Prof-specialty,Husband,Other,Male,12,Japan
2594,70,Without-pay,410656,10th,Divorced,Tech-support,Not-in-family,White,Female,57,Philippines
2595,60,Federal-gov,520729,Assoc-voc,Divorced,Protective-serv,Not-in-family,Black,Female,9,Trinadad&Tobago
2596,89,Self-emp-inc,1468760,1st-4th,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,26,Cambodia
2597,85,Federal-gov,1389233,7th-8th,Married-civ-spouse,Sales,Husband,Black,Female,73,Taiwan
2598,58,Self-emp-not-inc,1345505,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,97,Guatemala
2599,72,Federal-gov,618084,12th,Divorced,Craft-repair,Own-child,White,Male,26,India
2600,48,Self-emp-inc,80354,Preschool,Married-civ-spouse,Exec-managerial,Wife,Other,Male,71,Trinadad&Tobago
2601,26,Self-emp-inc,1006903,Doctorate, Separated,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,82,El-Salvador
2602,90,State-gov,695230,9th, Separated,Transport-moving,Husband,Other,Female,70,Laos
2603,39,Federal-gov,1284732,7th-8th,Never-married,Craft-repair,Not-in-family,White,Female,19,Haiti
2604,54,Federal-gov,1343538,Bachelors,Divorced,Priv-house-serv,Unmarried,Black,Female,76,Haiti
2605,24,Self-emp-not-inc,268244,1st-4th,Married-AF-spouse,Farming-fishing,Not-in-family,Black,Female,4,Poland
2606,90,Federal-gov,673437,5th-6th,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,25,Puerto-Rico
2607,62,Local-gov,116885,7th-8th,Married-AF-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,63,Yugoslavia
2608,46,State-gov,620758,12th,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,39,Columbia
2609,59,Local-gov,182163,Preschool,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,22,Vietnam
2610,27,State-gov,523598,5th-6th,Widowed,Transport-moving,Unmarried,Black,Male,6,China
2611,43,Private,811482,Doctorate,Married-spouse-absent,Tech-support,Not-in-family,Black,Male,36,Thailand
2612,69,State-gov,1384874,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,37,Hong
2613,17,Without-pay,1344742,9th,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,97,Columbia
2614,60,Local-gov,514915,Bachelors,Widowed,Farming-fishing,Wife,Black,Female,76,Taiwan
2615,65,Local-gov,20226,Bachelors,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,48,Japan
2616,50,Self-emp-inc,1366104,9th,Married-AF-spouse,Tech-support,Unmarried,White,Female,50,Cuba
2617,42,Federal-gov,896068,HS-grad, Separated,Craft-repair,Other-relative,Other,Female,80,Thailand
2618,20,Self-emp-inc,558779,Preschool,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,85,Hong
2619,87,Self-emp-not-inc,36142,5th-6th,Never-married,Machine-op-inspct,Wife,White,Female,10,Columbia
2620,44,Self-emp-inc,591839,9th,Widowed,Other-service,Husband,White,Male,25,Holand-Netherlands
2621,22,Federal-gov,798877,Some-college,Divorced,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,83,Trinadad&Tobago
2622,63,Self-emp-inc,878633,Masters,Divorced,Sales,Own-child,White,Male,60,Taiwan
2623,75,Self-emp-not-inc,812421,1st-4th,Married-civ-spouse,Armed-Forces,Unmarried,Black,Male,89,United-States
2624,35,Self-emp-inc,1277845,10th,Married-AF-spouse,Handlers-cleaners,Wife,Black,Male,57,France
2625,31,Federal-gov,1090233,9th, Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,61,Puerto-Rico
2626,17,State-gov,1072435,Preschool,Divorced,Exec-managerial,Other-relative,Other,Female,63,South
2627,74,Without-pay,40903,Assoc-voc, Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Female,68,Thailand
2628,70,Private,843405,Bachelors,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,76,Hungary
2629,27,Federal-gov,1089579,Doctorate,Divorced,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,84,China
2630,62,State-gov,625269,Doctorate, Separated,Exec-managerial,Unmarried,Black,Male,74,Italy
2631,28,Without-pay,948058,7th-8th,Married-spouse-absent,Other-service,Other-relative,Black,Female,52,Yugoslavia
2632,74,State-gov,945164,Doctorate,Married-AF-spouse,Handlers-cleaners,Other-relative,Black,Male,47,Canada
2633,54,Self-emp-not-inc,850367,Assoc-voc,Divorced,Transport-moving,Not-in-family,Black,Female,88,China
2634,25,Self-emp-not-inc,1377360,Masters,Married-spouse-absent,Craft-repair,Other-relative,Black,Male,31,Canada
2635,61,Without-pay,1027096,1st-4th,Married-spouse-absent,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,30,Hong
2636,70,Self-emp-inc,1386837,Doctorate,Married-civ-spouse,Craft-repair,Wife,White,Female,25,Ireland
2637,88,State-gov,421426,7th-8th,Never-married,Craft-repair,Not-in-family,Other,Female,25,Philippines
2638,56,State-gov,106651,Prof-school, Separated,Prof-specialty,Own-child,White,Male,58,Guatemala
2639,23,Local-gov,197630,7th-8th,Never-married,Machine-op-inspct,Wife,Other,Male,62,Nicaragua
2640,82,Without-pay,1065104,Some-college,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Male,99,Laos
2641,63,Private,1386643,Assoc-voc,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Female,2,Ireland
2642,70,Local-gov,108251,5th-6th, Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,42,Outlying-US(Guam-USVI-etc)
2643,60,Local-gov,502205,12th,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,28,France
2644,59,Without-pay,485597,Bachelors,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,52,France
2645,89,Federal-gov,294591,Doctorate,Never-married,Farming-fishing,Own-child,Black,Male,50,Thailand
2646,43,Self-emp-not-inc,929254,1st-4th,Never-married,Tech-support,Unmarried,Black,Male,1,Guatemala
2647,21,Local-gov,873166,Bachelors,Widowed,Handlers-cleaners,Own-child,White,Female,8,France
2648,36,Without-pay,96212,10th,Married-spouse-absent,Sales,Husband,White,Female,48,Cuba
2649,65,Without-pay,666124,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Other,Female,91,China
2650,34,Self-emp-not-inc,769530,Preschool,Divorced,Sales,Not-in-family,Black,Female,90,France
2651,82,Self-emp-not-inc,1132603,Masters,Widowed,Handlers-cleaners,Other-relative,Black,Female,22,Italy
2652,55,Without-pay,514274,5th-6th, Separated,Transport-moving,Not-in-family,Other,Female,76,Cuba
2653,82,Private,1254959,11th,Married-spouse-absent,Handlers-cleaners,Husband,Other,Female,14,El-Salvador
2654,23,Federal-gov,472760,HS-grad,Divorced,Sales,Husband,Asian-Pac-Islander,Female,5,Yugoslavia
2655,63,Federal-gov,600662,Doctorate,Divorced,Machine-op-inspct,Wife,Other,Male,37,Scotland
2656,84,Federal-gov,229834,Doctorate,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,86,Italy
2657,88,Self-emp-not-inc,1032900,1st-4th,Married-spouse-absent,Transport-moving,Husband,Other,Male,7,Canada
2658,42,Self-emp-not-inc,452708,9th,Married-AF-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,96,Columbia
2659,43,Self-emp-inc,1461447,Doctorate,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Female,28,India
2660,64,Federal-gov,700556,Preschool,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,54,Columbia
2661,54,Without-pay,1430603,5th-6th, Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,38,Poland
2662,22,State-gov,1389908,7th-8th,Widowed,Sales,Own-child,Black,Male,96,Poland
2663,75,Self-emp-not-inc,770384,Masters,Divorced,Adm-clerical,Own-child,White,Female,47,Haiti
2664,90,Self-emp-not-inc,725718,Some-college,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,82,England
2665,44,Self-emp-not-inc,488034,Prof-school,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,57,Haiti
2666,28,Federal-gov,395998,Doctorate,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Male,98,Nicaragua
2667,53,Local-gov,1275990,Some-college,Married-AF-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,18,Yugoslavia
2668,17,Local-gov,1396152,7th-8th, Separated,Sales,Other-relative,Amer-Indian-Eskimo,Female,53,Holand-Netherlands
2669,64,Local-gov,66893,11th,Divorced,Tech-support,Other-relative,Asian-Pac-Islander,Female,38,Honduras
2670,62,State-gov,1030859,HS-grad,Married-AF-spouse,Armed-Forces,Husband,Black,Male,79,Thailand
2671,83,State-gov,32776,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Male,68,Haiti
2672,61,Self-emp-not-inc,1027850,11th,Divorced,Tech-support,Not-in-family,Black,Male,6,Laos
2673,65,Without-pay,413423,Preschool, Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Male,76,Hong
2674,87,Self-emp-not-inc,209954,HS-grad,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,19,Laos
2675,62,Self-emp-not-inc,983102,5th-6th,Widowed,Armed-Forces,Not-in-family,Other,Male,71,India
2676,43,Self-emp-not-inc,362000,Assoc-acdm,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,59,Guatemala
2677,60,Federal-gov,390071,HS-grad,Married-AF-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Female,7,Dominican-Republic
2678,49,Self-emp-not-inc,652561,Assoc-acdm,Widowed,Sales,Not-in-family,White,Female,29,Puerto-Rico
2679,52,Self-emp-inc,598661,Preschool,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,53,Iran
2680,68,Local-gov,551498,Assoc-acdm,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,37,Japan
2681,42,Without-pay,1090950,10th,Married-AF-spouse,Armed-Forces,Husband,White,Female,69,Germany
2682,89,Self-emp-inc,1409342,Assoc-acdm,Married-AF-spouse,Priv-house-serv,Wife,White,Female,66,England
2683,47,Private,1390614,Doctorate,Married-AF-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,44,Italy
2684,67,State-gov,71840,Some-college,Married-AF-spouse,Farming-fishing,Own-child,Other,Male,19,Columbia
2685,30,Without-pay,570420,11th, Separated,Tech-support,Other-relative,Black,Female,60,Germany
2686,78,Federal-gov,1099149,Bachelors,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Female,41,Cambodia
2687,35,State-gov,843175,9th,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,95,Laos
2688,17,State-gov,932217,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,22,Vietnam
2689,66,Self-emp-inc,350463,7th-8th, Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,49,Haiti
2690,85,Self-emp-inc,849873,10th,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,95,Puerto-Rico
2691,27,Self-emp-not-inc,564045,Assoc-voc,Married-spouse-absent,Sales,Husband,Amer-Indian-Eskimo,Male,26,Yugoslavia
2692,85,State-gov,840093,5th-6th,Married-AF-spouse,Prof-specialty,Wife,Other,Male,94,Dominican-Republic
2693,62,Federal-gov,120687,Bachelors,Widowed,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,9,Trinadad&Tobago
2694,57,Self-emp-not-inc,1040683,9th,Married-AF-spouse,Adm-clerical,Not-in-family,Black,Male,11,Scotland
2695,31,Private,836492,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,63,Nicaragua
2696,28,Self-emp-not-inc,442696,Bachelors,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,87,Ecuador
2697,53,Self-emp-not-inc,1259600,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Other,Female,74,Portugal
2698,50,Private,557095,Some-college,Never-married,Other-service,Unmarried,Other,Male,23,Iran
2699,72,Private,804653,5th-6th,Never-married,Exec-managerial,Husband,White,Male,91,Holand-Netherlands
2700,44,State-gov,989326,12th,Widowed,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,14,India
2701,49,Self-emp-not-inc,508266,HS-grad,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Female,55,Hungary
2702,20,Self-emp-inc,401291,Bachelors, Separated,Handlers-cleaners,Unmarried,Black,Male,50,Dominican-Republic
2703,37,Without-pay,474044,Assoc-acdm,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,32,France
2704,25,Self-emp-inc,746728,Prof-school,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,39,Canada
2705,30,Self-emp-inc,367308,Bachelors,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Female,18,South
2706,69,Local-gov,263033,Masters,Widowed,Craft-repair,Own-child,Other,Male,65,Columbia
2707,39,Private,316341,Assoc-voc,Divorced,Tech-support,Other-relative,White,Female,82,Trinadad&Tobago
2708,88,Federal-gov,1441425,Doctorate,Married-spouse-absent,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,75,Thailand
2709,24,Self-emp-not-inc,441900,1st-4th,Divorced,Transport-moving,Not-in-family,White,Female,26,Haiti
2710,36,Local-gov,376307,1st-4th,Married-AF-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,17,Cuba
2711,86,Without-pay,606478,Doctorate,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,54,Cuba
2712,38,Federal-gov,148131,9th,Married-AF-spouse,Armed-Forces,Unmarried,Other,Male,84,Yugoslavia
2713,56,Local-gov,1149510,10th, Separated,Other-service,Other-relative,Asian-Pac-Islander,Female,53,Canada
2714,49,Local-gov,293530,10th,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Male,55,Vietnam
2715,38,Without-pay,726350,Bachelors,Married-spouse-absent,Armed-Forces,Own-child,White,Male,96,South
2716,63,Private,1395942,9th,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,74,Peru
2717,59,Self-emp-inc,835485,Masters,Never-married,Craft-repair,Unmarried,Other,Female,10,France
2718,49,Self-emp-not-inc,1214979,Assoc-acdm,Divorced,Machine-op-inspct,Wife,White,Male,72,Italy
2719,58,State-gov,1292978,Prof-school,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,73,Greece
2720,56,State-gov,1230237,Preschool,Widowed,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,61,Thailand
2721,78,Private,268080,1st-4th,Married-civ-spouse,Farming-fishing,Own-child,Other,Male,75,India
2722,25,Federal-gov,1179035,Prof-school,Never-married,Adm-clerical,Husband,White,Female,29,Ecuador
2723,21,Without-pay,632163,Assoc-acdm,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Male,62,Vietnam
2724,51,State-gov,901974,9th,Never-married,Priv-house-serv,Husband,Other,Male,93,India
2725,21,Self-emp-not-inc,758521,7th-8th,Widowed,Adm-clerical,Not-in-family,Other,Female,95,Scotland
2726,60,State-gov,110330,7th-8th,Never-married,Craft-repair,Unmarried,Other,Male,88,United-States
2727,41,Local-gov,493420,9th,Married-civ-spouse,Other-service,Not-in-family,White,Male,49,Greece
2728,82,Self-emp-inc,808169,Doctorate,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,35,United-States
2729,56,Self-emp-inc,354463,Doctorate,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,48,Germany
2730,51,State-gov,1346249,1st-4th,Married-civ-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,90,Jamaica
2731,40,Federal-gov,679135,Assoc-acdm, Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,55,Taiwan
2732,74,Private,1306122,7th-8th,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,44,Italy
2733,62,State-gov,107875,Doctorate,Married-civ-spouse,Tech-support,Husband,White,Male,21,Yugoslavia
