,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
1900,48,Self-emp-not-inc,536542,Masters,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,61,Italy
1901,24,Self-emp-inc,280694,1st-4th,Married-civ-spouse,Armed-Forces,Wife,Other,Male,1,Ecuador
1902,84,Without-pay,790823,Prof-school, Separated,Prof-specialty,Unmarried,Black,Male,27,Cambodia
1903,32,State-gov,508504,11th,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Male,85,Haiti
1904,42,State-gov,107957,Preschool,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,10,United-States
1905,76,Private,1384226,5th-6th,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,78,United-States
1906,23,Federal-gov,707695,7th-8th,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,10,Honduras
1907,26,Local-gov,1468364,9th,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,93,Trinadad&Tobago
1908,59,Local-gov,1433299,Doctorate,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Male,7,Japan
1909,67,Federal-gov,1440464,Preschool,Married-AF-spouse,Craft-repair,Own-child,Other,Male,72,Portugal
1910,18,Self-emp-inc,1268154,7th-8th,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,89,Dominican-Republic
1911,75,Self-emp-inc,995372,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,61,Portugal
1912,74,Self-emp-not-inc,366986,HS-grad,Married-AF-spouse,Prof-specialty,Not-in-family,Other,Male,60,Poland
1913,83,Without-pay,128667,Preschool, Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,26,Jamaica
1914,38,State-gov,306603,HS-grad,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,22,Portugal
1915,79,Self-emp-inc,1053945,1st-4th,Widowed,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,86,China
1916,73,Without-pay,1445208,9th,Divorced,Transport-moving,Not-in-family,Other,Male,26,Laos
1917,88,Federal-gov,486269,1st-4th,Divorced,Exec-managerial,Husband,Black,Male,77,Honduras
1918,30,Federal-gov,342823,Assoc-voc, Separated,Armed-Forces,Own-child,Other,Male,9,Cambodia
1919,69,Self-emp-inc,1090081,10th, Separated,Sales,Own-child,Other,Male,44,Outlying-US(Guam-USVI-etc)
1920,80,Private,228621,12th,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,51,Iran
1921,40,Local-gov,858106,10th,Widowed,Armed-Forces,Unmarried,White,Male,79,Puerto-Rico
1922,38,Federal-gov,1391935,Preschool,Widowed,Machine-op-inspct,Unmarried,Black,Male,63,Honduras
1923,37,Private,1280541,HS-grad,Divorced,Protective-serv,Own-child,Other,Male,15,Thailand
1924,18,Self-emp-not-inc,344758,HS-grad,Widowed,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,23,Jamaica
1925,70,Federal-gov,1131272,Preschool,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,8,Hungary
1926,53,Federal-gov,270149,Preschool,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,79,Mexico
1927,44,Federal-gov,441750,1st-4th,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Male,17,Puerto-Rico
1928,61,State-gov,1470879,11th,Never-married,Protective-serv,Not-in-family,White,Male,47,Holand-Netherlands
1929,72,Self-emp-inc,677168,10th,Widowed,Prof-specialty,Other-relative,Other,Male,59,Haiti
1930,51,State-gov,366284,Doctorate,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,20,South
1931,59,Self-emp-not-inc,799684,7th-8th,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Male,7,Cuba
1932,71,Private,1399219,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Other,Male,92,Mexico
1933,29,State-gov,1351431,5th-6th, Separated,Other-service,Wife,Asian-Pac-Islander,Male,75,Laos
1934,24,Local-gov,814706,Bachelors,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,54,Haiti
1935,87,Without-pay,725188,Masters,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,68,Ireland
1936,32,State-gov,26028,11th,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,52,Peru
1937,63,Self-emp-inc,1455072,5th-6th,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,94,Ecuador
1938,36,Self-emp-not-inc,1153622,Preschool,Married-AF-spouse,Handlers-cleaners,Unmarried,Other,Male,76,Honduras
1939,34,Without-pay,841296,Doctorate,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,25,India
1940,49,Self-emp-inc,345188,Preschool,Married-spouse-absent,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,56,Scotland
1941,83,Federal-gov,131618,7th-8th,Divorced,Exec-managerial,Wife,Other,Male,11,Holand-Netherlands
1942,54,Federal-gov,431585,HS-grad,Married-AF-spouse,Protective-serv,Not-in-family,White,Male,7,Mexico
1943,66,Self-emp-inc,1402715,5th-6th,Married-spouse-absent,Prof-specialty,Wife,Black,Male,51,Dominican-Republic
1944,49,Local-gov,716657,Prof-school,Never-married,Farming-fishing,Wife,Black,Male,74,Scotland
1945,50,Local-gov,567465,Masters,Widowed,Craft-repair,Not-in-family,Other,Male,24,Haiti
1946,37,State-gov,831447,11th,Married-civ-spouse,Prof-specialty,Other-relative,Black,Male,34,Laos
1947,61,Self-emp-inc,415657,Prof-school, Separated,Farming-fishing,Wife,Other,Male,93,Yugoslavia
1948,28,Federal-gov,1059267,9th,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,43,Italy
1949,62,Without-pay,769228,Prof-school,Married-AF-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,42,Guatemala
1950,81,Local-gov,1010417,Preschool,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,60,Puerto-Rico
1951,32,Without-pay,68277,Doctorate,Widowed,Protective-serv,Other-relative,Asian-Pac-Islander,Male,51,Scotland
1952,45,State-gov,1115250,Some-college,Divorced,Armed-Forces,Husband,Black,Male,31,Jamaica
1953,54,Local-gov,1064863,12th,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,1,Holand-Netherlands
1954,63,Private,46769,Bachelors,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,2,Taiwan
1955,46,State-gov,1022860,Bachelors,Widowed,Other-service,Husband,Black,Male,7,Taiwan
1956,23,Federal-gov,1124488,7th-8th,Married-AF-spouse,Other-service,Husband,Black,Male,26,Yugoslavia
1957,55,Local-gov,1052847,Assoc-voc,Married-spouse-absent,Tech-support,Husband,Asian-Pac-Islander,Male,23,Vietnam
1958,58,Private,471793,10th, Separated,Farming-fishing,Own-child,Black,Male,60,El-Salvador
1959,35,State-gov,1349073,Doctorate,Widowed,Other-service,Other-relative,Other,Male,9,India
1960,34,State-gov,1373871,11th,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,45,Columbia
1961,50,Local-gov,203359,5th-6th,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,72,Columbia
1962,53,State-gov,369385,11th, Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,30,Trinadad&Tobago
1963,78,State-gov,54257,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,25,France
1964,79,State-gov,380444,7th-8th,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,82,Greece
1965,36,Self-emp-inc,251108,Assoc-voc,Married-spouse-absent,Adm-clerical,Wife,Black,Male,33,Ecuador
1966,24,Private,788815,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,33,Honduras
1967,62,Federal-gov,577245,Some-college,Never-married,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,55,Scotland
1968,77,Self-emp-inc,431076,7th-8th,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Male,17,Cambodia
1969,20,Without-pay,95687,7th-8th,Divorced,Craft-repair,Husband,Black,Male,76,England
1970,80,State-gov,773891,Bachelors,Married-civ-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,49,Jamaica
1971,72,Self-emp-not-inc,1194630,5th-6th,Divorced,Sales,Unmarried,Black,Male,50,India
1972,84,Self-emp-not-inc,926646,Doctorate,Married-AF-spouse,Handlers-cleaners,Wife,Other,Male,2,India
1973,83,State-gov,1381198,7th-8th,Widowed,Other-service,Wife,Black,Male,76,Jamaica
1974,62,State-gov,689402,HS-grad,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,28,Greece
1975,25,Self-emp-not-inc,544135,9th, Separated,Sales,Own-child,Other,Male,46,Columbia
1976,68,Local-gov,1172699,Some-college,Never-married,Prof-specialty,Own-child,Black,Male,79,Mexico
1977,40,State-gov,1033675,Prof-school,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,80,Nicaragua
1978,25,Self-emp-inc,237510,7th-8th, Separated,Exec-managerial,Husband,Other,Male,61,Honduras
1979,48,Private,789554,10th,Widowed,Armed-Forces,Unmarried,Black,Male,33,South
1980,44,Self-emp-not-inc,1335794,11th,Married-civ-spouse,Prof-specialty,Unmarried,Other,Male,13,Vietnam
1981,46,Self-emp-not-inc,26925,Masters,Divorced,Armed-Forces,Wife,White,Male,59,Taiwan
1982,86,Private,594178,Preschool, Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Male,41,Guatemala
1983,24,Without-pay,424238,Masters, Separated,Handlers-cleaners,Not-in-family,Other,Male,20,El-Salvador
1984,50,Federal-gov,351204,Some-college,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,50,Ireland
1985,26,Local-gov,432187,Preschool,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Male,49,Dominican-Republic
1986,90,Without-pay,267259,10th,Divorced,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,82,Portugal
1987,62,State-gov,491208,11th,Never-married,Sales,Wife,Amer-Indian-Eskimo,Male,33,Cambodia
1988,22,Federal-gov,736123,9th,Widowed,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,94,Greece
1989,61,State-gov,255953,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,65,Puerto-Rico
1990,24,Local-gov,1406542,Masters,Married-AF-spouse,Tech-support,Other-relative,White,Male,46,Guatemala
1991,28,State-gov,1485927,HS-grad,Married-spouse-absent,Protective-serv,Not-in-family,Other,Male,74,Japan
1992,46,Self-emp-inc,873698,11th, Separated,Other-service,Unmarried,White,Male,60,Japan
1993,41,Federal-gov,891280,Preschool,Divorced,Machine-op-inspct,Other-relative,Black,Male,96,El-Salvador
1994,77,Local-gov,1015848,Doctorate,Widowed,Sales,Husband,Asian-Pac-Islander,Male,24,Ireland
1995,76,Federal-gov,1063049,Prof-school,Married-spouse-absent,Transport-moving,Husband,Other,Male,62,Guatemala
1996,35,Federal-gov,241599,10th,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,52,Cambodia
1997,70,Local-gov,857173,Assoc-acdm,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,84,Scotland
1998,76,State-gov,1091059,5th-6th, Separated,Exec-managerial,Own-child,Black,Male,23,Philippines
1999,69,Local-gov,777859,5th-6th,Widowed,Farming-fishing,Wife,Other,Male,34,Haiti
2000,87,State-gov,1081769,Masters,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,82,Outlying-US(Guam-USVI-etc)
2001,62,Federal-gov,1358667,11th,Married-spouse-absent,Craft-repair,Husband,White,Male,29,Columbia
2002,22,Private,595551,Assoc-voc,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,14,Japan
2003,47,Without-pay,74941,Masters, Separated,Protective-serv,Husband,Asian-Pac-Islander,Male,46,Jamaica
2004,26,Local-gov,1181553,10th,Never-married,Priv-house-serv,Husband,White,Male,30,Greece
2005,56,Private,1052200,11th,Married-AF-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,60,Nicaragua
2006,55,State-gov,18213,7th-8th,Divorced,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,94,Canada
2007,65,State-gov,836235,Masters,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,54,Outlying-US(Guam-USVI-etc)
2008,83,Without-pay,1476612,Assoc-voc,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,33,Jamaica
2009,50,Federal-gov,686865,Doctorate, Separated,Armed-Forces,Not-in-family,White,Male,2,Philippines
2010,62,Local-gov,152389,12th,Married-AF-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,21,Philippines
2011,35,Self-emp-not-inc,149317,5th-6th, Separated,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,51,Columbia
2012,56,Local-gov,1374256,10th,Married-AF-spouse,Craft-repair,Other-relative,Black,Male,10,Jamaica
2013,21,State-gov,1134450,Prof-school,Widowed,Priv-house-serv,Husband,Other,Male,68,Mexico
2014,37,State-gov,653403,11th,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Male,76,Trinadad&Tobago
2015,39,Federal-gov,846994,1st-4th,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,1,Holand-Netherlands
2016,53,Federal-gov,1233251,11th,Divorced,Sales,Wife,Asian-Pac-Islander,Male,90,Hong
2017,65,Self-emp-not-inc,1251316,12th,Married-civ-spouse,Other-service,Not-in-family,Black,Male,27,Greece
2018,86,Private,780720,Masters,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,1,Hong
2019,55,Private,932348,1st-4th,Married-AF-spouse,Exec-managerial,Wife,Other,Male,34,Dominican-Republic
2020,58,Federal-gov,1310636,Preschool,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Male,59,Vietnam
2021,62,Local-gov,268210,7th-8th,Never-married,Protective-serv,Own-child,Other,Male,63,Hong
2022,29,Local-gov,140336,Masters,Never-married,Prof-specialty,Own-child,Other,Male,68,Greece
2023,59,Self-emp-inc,1075764,7th-8th,Married-civ-spouse,Armed-Forces,Wife,Other,Male,62,Cambodia
2024,18,Private,453352,Masters,Widowed,Exec-managerial,Own-child,Other,Male,92,Honduras
2025,74,Without-pay,343403,Bachelors,Widowed,Prof-specialty,Husband,White,Male,17,China
2026,83,Private,1358454,Assoc-voc,Widowed,Tech-support,Husband,Asian-Pac-Islander,Male,78,Hungary
2027,19,Without-pay,635597,Assoc-acdm, Separated,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,81,United-States
2028,65,Self-emp-inc,660591,Masters, Separated,Transport-moving,Not-in-family,Black,Male,63,South
2029,51,Self-emp-not-inc,1412661,1st-4th, Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,16,Honduras
2030,34,Local-gov,514695,Bachelors, Separated,Exec-managerial,Other-relative,Other,Male,77,Canada
2031,51,Local-gov,251955,Assoc-voc,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,29,Portugal
2032,18,Without-pay,1469962,Prof-school,Married-spouse-absent,Transport-moving,Unmarried,White,Male,88,South
2033,80,Federal-gov,370781,Assoc-voc, Separated,Armed-Forces,Other-relative,White,Male,22,Honduras
2034,36,Federal-gov,447672,Bachelors,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Male,88,China
2035,39,Private,301904,11th,Divorced,Armed-Forces,Other-relative,Black,Male,47,Holand-Netherlands
2036,44,Self-emp-inc,586756,Assoc-acdm,Widowed,Other-service,Wife,Asian-Pac-Islander,Male,56,Laos
2037,83,Without-pay,1335619,HS-grad,Widowed,Craft-repair,Other-relative,White,Male,52,India
2038,22,Without-pay,668990,1st-4th,Never-married,Craft-repair,Other-relative,Other,Male,96,Italy
2039,76,Private,605951,Assoc-voc, Separated,Farming-fishing,Other-relative,Black,Male,58,Mexico
2040,57,Without-pay,624503,11th, Separated,Armed-Forces,Husband,Other,Male,19,India
2041,50,Private,1432647,7th-8th,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,24,Holand-Netherlands
2042,42,Private,1383140,Bachelors,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,81,Philippines
2043,28,Private,992742,Assoc-voc,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,11,Trinadad&Tobago
2044,50,State-gov,704187,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,Other,Male,10,Italy
2045,72,Federal-gov,906220,11th,Divorced,Transport-moving,Other-relative,Other,Male,45,Germany
2046,48,Self-emp-inc,62623,Some-college,Married-AF-spouse,Protective-serv,Unmarried,White,Male,65,Iran
2047,53,State-gov,1357475,Assoc-voc,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,56,Ireland
2048,49,Federal-gov,33740,9th,Widowed,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,44,Dominican-Republic
2049,21,Federal-gov,403132,Prof-school,Divorced,Sales,Unmarried,Black,Male,88,Mexico
2050,23,State-gov,415085,11th,Married-spouse-absent,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,49,El-Salvador
2051,83,Private,211785,9th,Married-spouse-absent,Exec-managerial,Wife,Black,Male,49,Hungary
2052,80,Without-pay,423915,Some-college,Widowed,Transport-moving,Unmarried,Other,Male,81,Ireland
2053,36,Self-emp-inc,775044,10th,Married-spouse-absent,Adm-clerical,Unmarried,Other,Male,35,Hong
2054,29,Federal-gov,316760,Masters,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,7,Columbia
2055,70,Private,283153,7th-8th,Married-AF-spouse,Exec-managerial,Not-in-family,Other,Male,10,Peru
2056,38,Self-emp-inc,655698,Assoc-voc,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,39,Yugoslavia
2057,56,Local-gov,796718,10th,Widowed,Other-service,Husband,Other,Male,7,England
2058,29,Self-emp-not-inc,766688,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,Male,92,Ireland
2059,17,Local-gov,449131,11th,Married-AF-spouse,Handlers-cleaners,Unmarried,Black,Male,91,Nicaragua
2060,35,Local-gov,354519,Prof-school,Married-spouse-absent,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,59,Outlying-US(Guam-USVI-etc)
2061,82,Local-gov,166203,10th,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,30,Japan
2062,79,Private,512231,Doctorate,Married-AF-spouse,Exec-managerial,Wife,White,Male,8,Poland
2063,46,Without-pay,948975,5th-6th,Married-AF-spouse,Machine-op-inspct,Unmarried,Black,Male,30,El-Salvador
2064,27,Without-pay,501453,5th-6th,Never-married,Protective-serv,Unmarried,Other,Male,14,Laos
2065,68,State-gov,1436708,7th-8th,Divorced,Machine-op-inspct,Own-child,White,Male,24,Scotland
2066,52,State-gov,530363,12th,Married-civ-spouse,Transport-moving,Other-relative,White,Male,7,Scotland
2067,89,Local-gov,558130,1st-4th,Married-AF-spouse,Craft-repair,Other-relative,White,Male,21,Poland
2068,53,Self-emp-not-inc,277945,9th,Divorced,Exec-managerial,Own-child,White,Male,66,Columbia
2069,52,Federal-gov,1195314,7th-8th,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,66,Guatemala
2070,90,Without-pay,1119454,Masters,Married-spouse-absent,Sales,Unmarried,White,Male,4,Hungary
2071,51,Federal-gov,343031,Assoc-acdm,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,42,Scotland
2072,37,Local-gov,187432,HS-grad,Divorced,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,29,Hungary
2073,22,Private,468200,12th,Married-AF-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,35,Germany
2074,70,Self-emp-inc,1177823,11th,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,58,Dominican-Republic
2075,35,Without-pay,1204243,10th,Never-married,Farming-fishing,Other-relative,White,Male,14,Nicaragua
2076,72,Self-emp-inc,848527,Prof-school, Separated,Priv-house-serv,Other-relative,White,Male,13,Dominican-Republic
2077,63,Private,925542,Preschool,Widowed,Exec-managerial,Husband,White,Male,6,Hong
2078,22,Federal-gov,250926,10th,Married-spouse-absent,Protective-serv,Husband,Other,Male,88,Hungary
2079,23,Private,1124634,Doctorate,Married-spouse-absent,Sales,Not-in-family,Black,Male,70,Thailand
2080,48,Local-gov,1064033,HS-grad,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,98,Guatemala
2081,70,Self-emp-not-inc,1398510,Prof-school,Divorced,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,80,Holand-Netherlands
2082,26,Local-gov,672574,7th-8th,Widowed,Prof-specialty,Other-relative,Other,Male,89,Outlying-US(Guam-USVI-etc)
2083,47,State-gov,693362,Assoc-voc,Married-spouse-absent,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,12,Japan
2084,57,Without-pay,215910,Assoc-acdm, Separated,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,62,Haiti
2085,64,Federal-gov,19607,HS-grad, Separated,Sales,Wife,White,Male,27,Laos
2086,58,Federal-gov,1153601,Prof-school,Never-married,Machine-op-inspct,Wife,White,Male,53,Vietnam
2087,20,Private,706313,5th-6th, Separated,Craft-repair,Own-child,White,Male,49,Mexico
2088,71,Without-pay,670825,HS-grad,Married-spouse-absent,Protective-serv,Wife,Amer-Indian-Eskimo,Male,79,Mexico
2089,57,Federal-gov,1134446,5th-6th,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,10,Japan
2090,71,Self-emp-inc,796811,Bachelors,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,60,Taiwan
2091,59,Self-emp-inc,376811,7th-8th,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,39,Holand-Netherlands
2092,28,Private,1036786,12th,Married-spouse-absent,Sales,Husband,Black,Male,13,Honduras
2093,87,Self-emp-inc,988380,Masters,Married-spouse-absent,Farming-fishing,Husband,Other,Male,53,Jamaica
